txn_id,timestamp,src,dst,amount,channel,src_country,dst_country
T0003565,2025-01-27 15:39:00.000000000,ACC00059,ACC00258,985.33,WIRE,IN,CA
T0001095,2025-01-27 15:45:00.000000000,ACC00078,ACC00195,262.35,ACH,CA,CA
T0001250,2025-01-27 15:51:00.000000000,ACC00139,ACC00092,337.85,CARD,IN,AU
T0003040,2025-01-27 15:55:00.000000000,ACC00051,ACC00219,525.35,ACH,SG,US
T0004049,2025-01-27 16:00:00.000000000,ACC00118,ACC00188,74250.0,WIRE,AU,IN
T0004046,2025-01-27 16:00:00.000000000,ACC00125,ACC00272,99000.0,WIRE,DE,GB
T0000282,2025-01-27 16:01:00.000000000,ACC00018,ACC00228,102.19,WIRE,CA,GB
T0001327,2025-01-27 16:06:00.000000000,ACC00140,ACC00097,149.56,ACH,GB,US
T0001835,2025-01-27 16:12:00.000000000,ACC00132,ACC00152,91.13,CASH,CA,SG
T0001766,2025-01-27 16:17:00.000000000,ACC00186,ACC00127,1093.11,CARD,GB,IN
T0002165,2025-01-27 16:30:00.000000000,ACC00043,ACC00155,463.58,WIRE,US,AU
T0002938,2025-01-27 16:36:00.000000000,ACC00211,ACC00180,108.45,WIRE,IN,CA
T0001260,2025-01-27 16:37:00.000000000,ACC00093,ACC00265,90.8,CASH,GB,IN
T0003964,2025-01-27 16:39:00.000000000,ACC00228,ACC00294,850.85,CRYPTO,GB,SG
T0002611,2025-01-27 16:41:00.000000000,ACC00189,ACC00233,968.12,CARD,SG,DE
T0003314,2025-01-27 16:45:00.000000000,ACC00206,ACC00241,2120.56,ACH,SG,IN
T0000890,2025-01-27 16:53:00.000000000,ACC00063,ACC00062,422.04,ACH,US,SG
T0000555,2025-01-27 16:59:00.000000000,ACC00243,ACC00039,587.34,CASH,IN,DE
T0004073,2025-01-27 17:00:00.000000000,ACC00241,ACC00025,101975.33,WIRE,IN,SG
T0001524,2025-01-27 17:06:00.000000000,ACC00187,ACC00112,176.4,CASH,DE,IN
T0000823,2025-01-27 17:15:00.000000000,ACC00058,ACC00150,284.39,ACH,CA,CA
T0002724,2025-01-27 17:20:00.000000000,ACC00213,ACC00197,573.43,CARD,GB,US
T0003147,2025-01-27 17:29:00.000000000,ACC00201,ACC00228,2162.77,CASH,US,GB
T0004075,2025-01-27 17:35:53.717731459,ACC00025,ACC00201,14632.52,WIRE,SG,US
T0003967,2025-01-27 17:37:00.000000000,ACC00082,ACC00294,2199.56,CARD,US,SG
T0003246,2025-01-27 17:40:00.000000000,ACC00007,ACC00235,220.7,WIRE,IN,IN
T0001991,2025-01-27 17:41:00.000000000,ACC00142,ACC00192,236.6,ACH,DE,CA
T0003545,2025-01-27 17:43:00.000000000,ACC00186,ACC00256,786.93,WIRE,GB,US
T0004074,2025-01-27 17:48:29.794495710,ACC00025,ACC00132,22331.79,CRYPTO,SG,CA
T0003963,2025-01-27 17:49:00.000000000,ACC00144,ACC00294,114.67,CARD,SG,SG
T0003983,2025-01-27 17:50:00.000000000,ACC00256,ACC00296,519.87,CASH,US,IN
T0003863,2025-01-27 17:51:00.000000000,ACC00045,ACC00287,181.55,WIRE,DE,AU
T0000513,2025-01-27 17:57:00.000000000,ACC00266,ACC00036,313.6,CARD,CA,CA
T0000480,2025-01-27 17:58:00.000000000,ACC00033,ACC00209,4178.86,ACH,SG,AU
T0003961,2025-01-27 18:09:00.000000000,ACC00229,ACC00294,1795.73,CASH,SG,SG
T0003155,2025-01-27 18:15:00.000000000,ACC00229,ACC00191,438.71,ACH,SG,SG
T0003744,2025-01-27 18:15:00.000000000,ACC00275,ACC00209,358.12,WIRE,IN,AU
T0003885,2025-01-27 18:25:00.000000000,ACC00288,ACC00150,1100.51,ACH,SG,CA
T0001491,2025-01-27 18:29:00.000000000,ACC00108,ACC00095,1379.74,CARD,US,IN
T0000734,2025-01-27 18:53:00.000000000,ACC00079,ACC00053,803.12,WIRE,US,US
T0000355,2025-01-27 19:06:00.000000000,ACC00027,ACC00225,1079.45,ACH,US,IN
T0002043,2025-01-27 19:09:00.000000000,ACC00062,ACC00146,190.61,WIRE,SG,SG
T0000678,2025-01-27 19:15:00.000000000,ACC00086,ACC00049,740.18,WIRE,AU,GB
T0000039,2025-01-27 19:27:00.000000000,ACC00002,ACC00214,758.53,CARD,AU,SG
T0004077,2025-01-27 19:29:58.504283816,ACC00025,ACC00178,8681.61,WIRE,SG,DE
T0000071,2025-01-27 19:47:00.000000000,ACC00004,ACC00124,866.01,WIRE,SG,IN
T0003874,2025-01-27 19:49:00.000000000,ACC00287,ACC00037,429.05,WIRE,AU,AU
T0002479,2025-01-27 20:36:00.000000000,ACC00099,ACC00178,5594.36,WIRE,CA,DE
T0003602,2025-01-27 21:18:00.000000000,ACC00021,ACC00261,1231.68,WIRE,GB,CA
T0004050,2025-01-27 22:00:00.000000000,ACC00188,ACC00097,73500.0,WIRE,IN,US
T0004047,2025-01-27 22:00:00.000000000,ACC00272,ACC00112,98000.0,WIRE,GB,IN
T0000474,2025-01-27 22:27:00.000000000,ACC00033,ACC00144,311.5,ACH,SG,SG
T0004078,2025-01-27 23:13:03.496129492,ACC00025,ACC00191,11298.5,WIRE,SG,SG
T0004076,2025-01-28 00:55:09.289061611,ACC00025,ACC00255,20844.22,CRYPTO,SG,IN
T0004170,2025-01-28 02:00:00.000000000,ACC00244,ACC00161,2175.68,WIRE,AU,US
T0003753,2025-01-28 02:19:00.000000000,ACC00276,ACC00017,436.2,ACH,AU,CA
T0002845,2025-01-28 03:15:00.000000000,ACC00009,ACC00206,319.95,CARD,US,SG
T0000368,2025-01-28 03:39:00.000000000,ACC00021,ACC00028,1010.07,WIRE,GB,AU
T0001165,2025-01-28 04:06:00.000000000,ACC00185,ACC00086,1489.74,WIRE,AU,AU
T0001667,2025-01-28 04:14:00.000000000,ACC00120,ACC00014,699.63,ACH,DE,DE
T0003076,2025-01-28 04:15:00.000000000,ACC00293,ACC00221,897.31,WIRE,AU,US
T0000980,2025-01-28 04:19:00.000000000,ACC00067,ACC00070,51.89,WIRE,CA,US
T0002674,2025-01-28 04:24:00.000000000,ACC00102,ACC00193,278.72,ACH,AU,AU
T0002509,2025-01-28 05:37:00.000000000,ACC00100,ACC00180,246.2,ACH,IN,CA
T0002061,2025-01-28 06:24:00.000000000,ACC00142,ACC00147,1882.67,WIRE,DE,IN
T0002147,2025-01-28 06:28:00.000000000,ACC00153,ACC00076,532.97,WIRE,DE,DE
T0003149,2025-01-28 06:29:00.000000000,ACC00228,ACC00239,366.39,CARD,GB,US
T0002195,2025-01-28 06:36:00.000000000,ACC00157,ACC00008,963.45,CASH,US,DE
T0000667,2025-01-28 06:43:00.000000000,ACC00048,ACC00290,211.0,CARD,CA,SG
T0003489,2025-01-28 06:44:00.000000000,ACC00232,ACC00252,490.56,WIRE,IN,IN
T0000013,2025-01-28 06:50:00.000000000,ACC00028,ACC00000,175.98,ACH,AU,IN
T0003289,2025-01-28 06:52:00.000000000,ACC00080,ACC00237,685.07,CASH,SG,SG
T0002872,2025-01-28 06:57:00.000000000,ACC00128,ACC00206,495.12,CARD,SG,SG
T0002051,2025-01-28 07:21:00.000000000,ACC00104,ACC00146,827.07,ACH,AU,SG
T0001450,2025-01-28 07:22:00.000000000,ACC00114,ACC00105,110.14,ACH,CA,IN
T0000919,2025-01-28 07:30:00.000000000,ACC00253,ACC00065,651.8,CARD,GB,IN
T0002326,2025-01-28 07:37:00.000000000,ACC00167,ACC00270,458.36,ACH,GB,GB
T0003523,2025-01-28 07:40:00.000000000,ACC00254,ACC00196,1124.58,CARD,IN,DE
T0003857,2025-01-28 07:45:00.000000000,ACC00259,ACC00286,1387.37,CASH,GB,GB
T0001439,2025-01-28 08:08:00.000000000,ACC00104,ACC00249,556.21,ACH,AU,GB
T0002011,2025-01-28 08:11:00.000000000,ACC00143,ACC00131,818.03,ACH,US,US
T0002228,2025-01-28 08:32:00.000000000,ACC00160,ACC00059,435.02,ACH,DE,IN
T0000540,2025-01-28 08:41:00.000000000,ACC00038,ACC00127,2501.42,ACH,AU,IN
T0000167,2025-01-28 08:46:00.000000000,ACC00277,ACC00011,360.54,WIRE,AU,CA
T0002917,2025-01-28 08:51:00.000000000,ACC00209,ACC00053,610.06,WIRE,AU,US
T0003091,2025-01-28 08:52:00.000000000,ACC00292,ACC00223,2768.44,ACH,AU,GB
T0003240,2025-01-28 08:54:00.000000000,ACC00234,ACC00153,189.66,CARD,DE,DE
T0001493,2025-01-28 08:57:00.000000000,ACC00250,ACC00109,89.26,WIRE,DE,AU
T0000115,2025-01-28 09:01:00.000000000,ACC00007,ACC00212,888.9,ACH,IN,IN
T0003093,2025-01-28 09:10:00.000000000,ACC00224,ACC00273,283.67,CASH,AU,SG
T0002457,2025-01-28 09:16:00.000000000,ACC00032,ACC00177,1165.3,ACH,US,IN
T0000522,2025-01-28 09:23:00.000000000,ACC00036,ACC00178,88.29,ACH,CA,DE
T0000544,2025-01-28 09:42:00.000000000,ACC00038,ACC00168,215.74,ACH,AU,CA
T0001568,2025-01-28 09:59:00.000000000,ACC00024,ACC00114,240.15,WIRE,DE,CA
T0004017,2025-01-28 10:01:00.000000000,ACC00057,ACC00299,701.94,CARD,CA,US
T0001365,2025-01-28 10:06:00.000000000,ACC00099,ACC00246,153.47,ACH,CA,US
T0003934,2025-01-28 10:06:00.000000000,ACC00292,ACC00265,915.35,ACH,AU,IN
T0002884,2025-01-28 10:11:00.000000000,ACC00163,ACC00207,92.35,WIRE,CA,CA
T0002386,2025-01-28 10:20:00.000000000,ACC00168,ACC00172,917.0,WIRE,CA,CA
T0001248,2025-01-28 10:28:00.000000000,ACC00032,ACC00092,2206.02,WIRE,US,AU
T0000317,2025-01-28 10:29:00.000000000,ACC00263,ACC00023,388.15,ACH,IN,DE
T0001630,2025-01-28 10:32:00.000000000,ACC00117,ACC00091,47.04,CRYPTO,IN,SG
T0002576,2025-01-28 10:43:00.000000000,ACC00187,ACC00125,686.23,CARD,DE,DE
T0001946,2025-01-28 10:47:00.000000000,ACC00083,ACC00139,647.15,WIRE,US,IN
T0002709,2025-01-28 10:49:00.000000000,ACC00196,ACC00035,3705.28,CARD,DE,DE
T0000760,2025-01-28 11:02:00.000000000,ACC00019,ACC00054,452.08,ACH,SG,SG
T0003112,2025-01-28 11:11:00.000000000,ACC00225,ACC00060,403.29,CASH,IN,AU
T0000515,2025-01-28 11:18:00.000000000,ACC00132,ACC00036,72.07,CARD,CA,CA
T0001600,2025-01-28 11:23:00.000000000,ACC00230,ACC00115,814.84,CASH,US,GB
T0002690,2025-01-28 11:35:00.000000000,ACC00194,ACC00179,1252.52,CARD,DE,GB
T0003711,2025-01-28 11:36:00.000000000,ACC00272,ACC00092,2251.88,CARD,GB,AU
T0001289,2025-01-28 11:40:00.000000000,ACC00164,ACC00094,243.08,ACH,GB,CA
T0001278,2025-01-28 11:45:00.000000000,ACC00119,ACC00094,81.23,CARD,US,CA
T0001864,2025-01-28 11:47:00.000000000,ACC00278,ACC00134,120.43,ACH,CA,IN
T0002473,2025-01-28 11:51:00.000000000,ACC00240,ACC00178,339.98,WIRE,IN,DE
T0003419,2025-01-28 11:52:00.000000000,ACC00248,ACC00057,2005.51,CARD,US,CA
T0000955,2025-01-28 11:54:00.000000000,ACC00067,ACC00245,2373.75,CARD,CA,DE
T0003310,2025-01-28 11:58:00.000000000,ACC00240,ACC00068,333.29,CARD,IN,GB
T0003715,2025-01-28 12:00:00.000000000,ACC00272,ACC00052,294.41,ACH,GB,AU
T0003931,2025-01-28 12:03:00.000000000,ACC00292,ACC00039,291.98,CARD,AU,DE
T0002940,2025-01-28 12:05:00.000000000,ACC00018,ACC00211,569.81,ACH,CA,IN
T0002743,2025-01-28 12:14:00.000000000,ACC00018,ACC00198,426.27,CARD,CA,DE
T0000176,2025-01-28 12:15:00.000000000,ACC00290,ACC00012,439.39,WIRE,SG,DE
T0002622,2025-01-28 12:24:00.000000000,ACC00282,ACC00189,653.23,WIRE,AU,SG
T0002563,2025-01-28 12:25:00.000000000,ACC00186,ACC00080,272.82,WIRE,GB,SG
T0002651,2025-01-28 12:26:00.000000000,ACC00191,ACC00173,167.4,WIRE,SG,AU
T0002925,2025-01-28 12:27:00.000000000,ACC00203,ACC00209,192.88,WIRE,DE,AU
T0003153,2025-01-28 12:32:00.000000000,ACC00063,ACC00228,738.48,ACH,US,GB
T0001226,2025-01-28 12:35:00.000000000,ACC00223,ACC00090,1606.92,CARD,GB,SG
T0003012,2025-01-28 12:36:00.000000000,ACC00217,ACC00254,751.73,ACH,CA,IN
T0002573,2025-01-28 12:39:00.000000000,ACC00140,ACC00187,417.44,CARD,GB,DE
T0001294,2025-01-28 12:43:00.000000000,ACC00095,ACC00218,267.71,WIRE,IN,IN
T0001549,2025-01-28 12:45:00.000000000,ACC00215,ACC00113,891.93,WIRE,US,GB
T0000788,2025-01-28 12:45:00.000000000,ACC00028,ACC00056,2399.87,CARD,AU,CA
T0002145,2025-01-28 12:49:00.000000000,ACC00011,ACC00153,745.56,ACH,CA,DE
T0001679,2025-01-28 12:50:00.000000000,ACC00120,ACC00146,544.87,CARD,DE,SG
T0002605,2025-01-28 12:51:00.000000000,ACC00189,ACC00298,83.67,ACH,SG,GB
T0004054,2025-01-28 13:00:00.000000000,ACC00049,ACC00038,785.21,ACH,GB,AU
T0003284,2025-01-28 13:04:00.000000000,ACC00237,ACC00158,565.42,WIRE,SG,US
T0002138,2025-01-28 13:21:00.000000000,ACC00153,ACC00219,258.13,CRYPTO,DE,US
T0001134,2025-01-28 13:22:00.000000000,ACC00236,ACC00082,1901.89,WIRE,US,US
T0002492,2025-01-28 13:31:00.000000000,ACC00179,ACC00071,228.93,ACH,GB,US
T0003609,2025-01-28 13:39:00.000000000,ACC00261,ACC00242,155.46,CARD,CA,SG
T0002997,2025-01-28 13:40:00.000000000,ACC00216,ACC00252,2642.13,CRYPTO,DE,IN
T0003849,2025-01-28 13:46:00.000000000,ACC00173,ACC00286,778.22,WIRE,AU,GB
T0000768,2025-01-28 13:52:00.000000000,ACC00080,ACC00055,254.8,CASH,SG,AU
T0001923,2025-01-28 13:53:00.000000000,ACC00067,ACC00138,78.74,CRYPTO,CA,AU
T0001211,2025-01-28 13:54:00.000000000,ACC00191,ACC00089,1123.86,WIRE,SG,CA
T0001241,2025-01-28 13:56:00.000000000,ACC00116,ACC00091,470.36,ACH,GB,SG
T0001475,2025-01-28 14:08:00.000000000,ACC00192,ACC00106,982.06,WIRE,CA,DE
T0001501,2025-01-28 14:13:00.000000000,ACC00034,ACC00110,111.89,CARD,DE,IN
T0002119,2025-01-28 14:15:00.000000000,ACC00151,ACC00279,3797.76,WIRE,AU,SG
T0003035,2025-01-28 14:15:00.000000000,ACC00219,ACC00108,808.59,ACH,US,US
T0000291,2025-01-28 14:31:00.000000000,ACC00020,ACC00137,172.87,CRYPTO,CA,CA
T0001062,2025-01-28 14:36:00.000000000,ACC00074,ACC00223,58.39,CARD,IN,GB
T0000203,2025-01-28 14:38:00.000000000,ACC00214,ACC00013,623.37,CARD,SG,IN
T0002111,2025-01-28 14:41:00.000000000,ACC00161,ACC00150,2713.46,CARD,US,CA
T0003395,2025-01-28 14:48:00.000000000,ACC00246,ACC00156,106.52,CARD,US,CA
T0002708,2025-01-28 14:50:00.000000000,ACC00043,ACC00196,498.99,CARD,US,DE
T0001153,2025-01-28 14:57:00.000000000,ACC00084,ACC00081,1009.74,WIRE,DE,IN
T0003945,2025-01-28 14:58:00.000000000,ACC00293,ACC00164,887.05,CRYPTO,AU,GB
T0002059,2025-01-28 14:59:00.000000000,ACC00147,ACC00216,579.11,CASH,IN,DE
T0001345,2025-01-28 15:02:00.000000000,ACC00112,ACC00098,875.6,CASH,IN,IN
T0001617,2025-01-28 15:12:00.000000000,ACC00025,ACC00116,1755.23,CRYPTO,SG,GB
T0002033,2025-01-28 15:21:00.000000000,ACC00145,ACC00150,201.35,ACH,IN,CA
T0003897,2025-01-28 15:37:00.000000000,ACC00289,ACC00201,499.67,ACH,AU,US
T0001518,2025-01-28 15:42:00.000000000,ACC00070,ACC00111,562.3,ACH,US,SG
T0001363,2025-01-28 15:44:00.000000000,ACC00109,ACC00099,335.46,WIRE,AU,CA
T0001949,2025-01-28 15:50:00.000000000,ACC00154,ACC00139,120.91,WIRE,GB,IN
T0002090,2025-01-28 15:52:00.000000000,ACC00149,ACC00039,58.47,WIRE,GB,DE
T0000364,2025-01-28 15:58:00.000000000,ACC00251,ACC00028,691.71,CASH,SG,AU
T0003468,2025-01-28 15:59:00.000000000,ACC00072,ACC00251,989.06,WIRE,CA,SG
T0000140,2025-01-28 16:12:00.000000000,ACC00010,ACC00017,436.53,CASH,GB,CA
T0000960,2025-01-28 16:16:00.000000000,ACC00258,ACC00067,505.89,CARD,CA,CA
T0000793,2025-01-28 16:28:00.000000000,ACC00097,ACC00056,139.93,CASH,US,CA
T0001941,2025-01-28 16:30:00.000000000,ACC00100,ACC00139,664.74,CASH,IN,IN
T0003762,2025-01-28 16:37:00.000000000,ACC00075,ACC00277,1243.81,WIRE,US,AU
T0002236,2025-01-28 16:38:00.000000000,ACC00160,ACC00227,1163.44,WIRE,DE,CA
T0003302,2025-01-28 16:41:00.000000000,ACC00239,ACC00023,165.99,CARD,US,DE
T0001243,2025-01-28 16:42:00.000000000,ACC00091,ACC00275,319.77,WIRE,SG,IN
T0000335,2025-01-28 16:43:00.000000000,ACC00262,ACC00025,81.53,WIRE,DE,SG
T0003869,2025-01-28 16:45:00.000000000,ACC00199,ACC00287,1433.0,ACH,SG,AU
T0002998,2025-01-28 16:50:00.000000000,ACC00216,ACC00014,431.12,CASH,DE,DE
T0004057,2025-01-28 17:00:00.000000000,ACC00240,ACC00038,754.49,ACH,IN,AU
T0004167,2025-01-28 17:00:00.000000000,ACC00099,ACC00161,1674.97,ACH,CA,US
T0002587,2025-01-28 17:01:00.000000000,ACC00187,ACC00040,567.68,WIRE,DE,CA
T0003536,2025-01-28 17:12:00.000000000,ACC00170,ACC00255,3197.28,WIRE,AU,IN
T0001808,2025-01-28 17:20:00.000000000,ACC00158,ACC00130,198.77,ACH,US,CA
T0002434,2025-01-28 17:21:00.000000000,ACC00176,ACC00240,477.07,WIRE,IN,IN
T0003420,2025-01-28 17:28:00.000000000,ACC00248,ACC00006,1012.08,CARD,US,SG
T0001215,2025-01-28 17:55:00.000000000,ACC00089,ACC00165,237.4,CARD,CA,CA
T0002107,2025-01-28 17:55:00.000000000,ACC00150,ACC00283,68.44,CASH,CA,DE
T0004063,2025-01-28 18:00:00.000000000,ACC00262,ACC00038,2396.22,ACH,DE,AU
T0003905,2025-01-28 18:08:00.000000000,ACC00290,ACC00001,544.01,CASH,SG,IN
T0000488,2025-01-28 18:12:00.000000000,ACC00034,ACC00176,603.68,ACH,DE,IN
T0003170,2025-01-28 18:23:00.000000000,ACC00229,ACC00249,743.83,ACH,SG,GB
T0002575,2025-01-28 18:50:00.000000000,ACC00187,ACC00296,319.41,WIRE,DE,IN
T0002735,2025-01-28 19:00:00.000000000,ACC00200,ACC00197,210.29,WIRE,US,US
T0001879,2025-01-28 19:23:00.000000000,ACC00067,ACC00135,303.2,WIRE,CA,SG
T0001857,2025-01-28 19:39:00.000000000,ACC00163,ACC00133,330.27,ACH,CA,IN
T0001988,2025-01-28 19:41:00.000000000,ACC00281,ACC00141,907.04,ACH,US,AU
T0001823,2025-01-28 19:50:00.000000000,ACC00131,ACC00276,532.45,CASH,US,AU
T0003640,2025-01-28 20:06:00.000000000,ACC00292,ACC00265,911.12,CASH,AU,IN
T0000324,2025-01-28 20:10:00.000000000,ACC00024,ACC00087,214.81,ACH,DE,DE
T0000277,2025-01-28 20:28:00.000000000,ACC00018,ACC00294,187.7,CARD,CA,SG
T0000454,2025-01-28 22:27:00.000000000,ACC00198,ACC00032,189.03,ACH,DE,US
T0000345,2025-01-28 22:39:00.000000000,ACC00285,ACC00026,2148.57,CARD,IN,CA
T0001050,2025-01-28 23:15:00.000000000,ACC00073,ACC00056,65.2,WIRE,SG,CA
T0000274,2025-01-28 23:27:00.000000000,ACC00036,ACC00018,64.03,ACH,CA,CA
T0001813,2025-01-29 04:42:00.000000000,ACC00131,ACC00100,105.33,CASH,US,IN
T0001565,2025-01-29 05:24:00.000000000,ACC00114,ACC00186,1807.99,WIRE,CA,GB
T0003185,2025-01-29 06:00:00.000000000,ACC00269,ACC00231,522.34,ACH,CA,US
T0000943,2025-01-29 06:19:00.000000000,ACC00066,ACC00097,1238.41,ACH,CA,US
T0000953,2025-01-29 07:12:00.000000000,ACC00196,ACC00067,147.95,ACH,DE,CA
T0003222,2025-01-29 07:38:00.000000000,ACC00272,ACC00233,421.4,CARD,GB,DE
T0001921,2025-01-29 08:00:00.000000000,ACC00137,ACC00295,171.35,ACH,CA,US
T0002363,2025-01-29 08:05:00.000000000,ACC00272,ACC00170,364.44,WIRE,GB,AU
T0000189,2025-01-29 08:11:00.000000000,ACC00013,ACC00127,143.94,WIRE,IN,IN
T0002340,2025-01-29 08:11:00.000000000,ACC00057,ACC00169,1578.35,WIRE,CA,DE
T0002703,2025-01-29 08:13:00.000000000,ACC00195,ACC00043,623.88,CARD,CA,US
T0001635,2025-01-29 08:25:00.000000000,ACC00117,ACC00145,889.07,CASH,IN,IN
T0000163,2025-01-29 08:43:00.000000000,ACC00098,ACC00011,261.25,ACH,IN,CA
T0003346,2025-01-29 09:15:00.000000000,ACC00045,ACC00243,2012.58,ACH,DE,IN
T0003004,2025-01-29 09:34:00.000000000,ACC00216,ACC00015,823.48,ACH,DE,IN
T0003399,2025-01-29 09:52:00.000000000,ACC00247,ACC00195,928.29,CARD,SG,CA
T0000582,2025-01-29 10:00:00.000000000,ACC00087,ACC00040,1345.92,CARD,DE,CA
T0001080,2025-01-29 10:13:00.000000000,ACC00075,ACC00183,58.91,CASH,US,AU
T0002391,2025-01-29 10:19:00.000000000,ACC00172,ACC00002,3622.9,WIRE,CA,AU
T0000224,2025-01-29 10:25:00.000000000,ACC00014,ACC00296,88.33,WIRE,DE,IN
T0003306,2025-01-29 10:38:00.000000000,ACC00292,ACC00239,57.63,WIRE,AU,US
T0001908,2025-01-29 10:55:00.000000000,ACC00236,ACC00137,406.75,WIRE,US,CA
T0001056,2025-01-29 10:59:00.000000000,ACC00073,ACC00078,483.19,WIRE,SG,CA
T0000239,2025-01-29 11:05:00.000000000,ACC00174,ACC00016,1675.82,CASH,CA,AU
T0002848,2025-01-29 11:11:00.000000000,ACC00291,ACC00206,222.21,CASH,AU,SG
T0002110,2025-01-29 11:14:00.000000000,ACC00150,ACC00280,2673.01,CARD,CA,DE
T0002359,2025-01-29 11:18:00.000000000,ACC00033,ACC00170,380.63,WIRE,SG,AU
T0000024,2025-01-29 11:39:00.000000000,ACC00001,ACC00139,1864.82,ACH,IN,IN
T0001004,2025-01-29 11:42:00.000000000,ACC00248,ACC00071,978.1,CARD,US,US
T0000695,2025-01-29 11:49:00.000000000,ACC00050,ACC00078,1445.19,WIRE,CA,CA
T0003023,2025-01-29 11:52:00.000000000,ACC00218,ACC00027,68.55,WIRE,IN,US
T0001098,2025-01-29 11:53:00.000000000,ACC00073,ACC00078,3796.75,CASH,SG,CA
T0000323,2025-01-29 12:02:00.000000000,ACC00152,ACC00024,344.16,WIRE,SG,DE
T0002039,2025-01-29 12:14:00.000000000,ACC00035,ACC00145,94.93,CRYPTO,DE,IN
T0000483,2025-01-29 12:21:00.000000000,ACC00034,ACC00251,578.23,CRYPTO,DE,SG
T0001756,2025-01-29 12:22:00.000000000,ACC00050,ACC00127,1562.97,WIRE,CA,IN
T0001308,2025-01-29 12:22:00.000000000,ACC00010,ACC00096,1117.44,CARD,GB,GB
T0000229,2025-01-29 12:25:00.000000000,ACC00015,ACC00180,1369.03,CARD,IN,CA
T0000135,2025-01-29 12:30:00.000000000,ACC00285,ACC00009,1174.46,ACH,IN,US
T0002539,2025-01-29 12:34:00.000000000,ACC00117,ACC00184,552.38,CASH,IN,GB
T0000657,2025-01-29 12:35:00.000000000,ACC00047,ACC00106,242.93,WIRE,DE,DE
T0001978,2025-01-29 12:41:00.000000000,ACC00141,ACC00198,1706.1,CASH,AU,DE
T0002009,2025-01-29 12:41:00.000000000,ACC00260,ACC00143,2281.51,WIRE,IN,US
T0002795,2025-01-29 12:42:00.000000000,ACC00202,ACC00054,437.09,WIRE,SG,SG
T0002853,2025-01-29 12:44:00.000000000,ACC00206,ACC00043,58.4,CRYPTO,SG,US
T0002208,2025-01-29 12:46:00.000000000,ACC00140,ACC00159,375.09,WIRE,GB,GB
T0003665,2025-01-29 12:53:00.000000000,ACC00060,ACC00266,1307.61,WIRE,AU,CA
T0000714,2025-01-29 12:56:00.000000000,ACC00051,ACC00032,56.34,ACH,SG,US
T0002578,2025-01-29 13:05:00.000000000,ACC00187,ACC00112,1136.46,ACH,DE,IN
T0002057,2025-01-29 13:05:00.000000000,ACC00147,ACC00226,673.51,ACH,IN,SG
T0000795,2025-01-29 13:05:00.000000000,ACC00057,ACC00139,5751.36,ACH,CA,IN
T0001035,2025-01-29 13:05:00.000000000,ACC00072,ACC00269,164.08,WIRE,CA,CA
T0002046,2025-01-29 13:07:00.000000000,ACC00146,ACC00106,279.31,CARD,SG,DE
T0003704,2025-01-29 13:11:00.000000000,ACC00235,ACC00271,372.34,CASH,IN,CA
T0003772,2025-01-29 13:11:00.000000000,ACC00293,ACC00277,550.38,ACH,AU,AU
T0000388,2025-01-29 13:13:00.000000000,ACC00116,ACC00029,132.07,ACH,GB,IN
T0000138,2025-01-29 13:14:00.000000000,ACC00009,ACC00071,393.61,CARD,US,US
T0002941,2025-01-29 13:27:00.000000000,ACC00262,ACC00211,728.66,WIRE,DE,IN
T0002582,2025-01-29 13:39:00.000000000,ACC00271,ACC00187,341.18,WIRE,CA,DE
T0001318,2025-01-29 13:41:00.000000000,ACC00097,ACC00142,4969.34,CASH,US,DE
T0003058,2025-01-29 13:42:00.000000000,ACC00110,ACC00220,185.04,ACH,IN,CA
T0002821,2025-01-29 13:48:00.000000000,ACC00243,ACC00203,67.31,ACH,IN,DE
T0001795,2025-01-29 13:55:00.000000000,ACC00130,ACC00058,566.84,WIRE,CA,CA
T0003529,2025-01-29 13:55:00.000000000,ACC00255,ACC00232,379.34,WIRE,IN,IN
T0003611,2025-01-29 13:59:00.000000000,ACC00133,ACC00261,2808.61,ACH,IN,CA
T0003028,2025-01-29 14:10:00.000000000,ACC00218,ACC00262,312.22,ACH,IN,DE
T0001730,2025-01-29 14:10:00.000000000,ACC00125,ACC00180,2269.49,WIRE,DE,CA
T0003202,2025-01-29 14:26:00.000000000,ACC00232,ACC00056,728.25,ACH,IN,CA
T0001564,2025-01-29 14:27:00.000000000,ACC00114,ACC00152,657.71,CARD,CA,SG
T0001622,2025-01-29 14:28:00.000000000,ACC00157,ACC00117,91.18,WIRE,US,IN
T0003000,2025-01-29 14:28:00.000000000,ACC00216,ACC00188,122.24,WIRE,DE,IN
T0000990,2025-01-29 14:32:00.000000000,ACC00070,ACC00080,994.15,ACH,US,SG
T0000541,2025-01-29 14:33:00.000000000,ACC00038,ACC00024,173.18,CASH,AU,DE
T0003188,2025-01-29 14:37:00.000000000,ACC00231,ACC00030,147.67,CARD,US,GB
T0003450,2025-01-29 14:39:00.000000000,ACC00149,ACC00250,453.19,CARD,GB,DE
T0000053,2025-01-29 14:49:00.000000000,ACC00004,ACC00177,152.61,ACH,SG,IN
T0002956,2025-01-29 14:50:00.000000000,ACC00213,ACC00029,160.04,CARD,GB,IN
T0001932,2025-01-29 14:56:00.000000000,ACC00079,ACC00138,1417.09,WIRE,US,AU
T0001488,2025-01-29 14:59:00.000000000,ACC00108,ACC00168,845.95,WIRE,US,CA
